Year,Class,Scientific Name,Common Name,Global Rank,State Rank,Federal Status,State Status,SWAP Status,Counties of occurrence,
2017,Fishes,Perca flavescens,yellow perch,G5,S3,,GF,,"Counties of occurrence:  Baldwin, Barbour, Chambers, Henry, Houston, Jackson, Lauderdale, Lawrence, Lee, Limestone, Marshall, Mobile, Morgan, Russell",
2017,Fishes,Percina aurolineata,goldline darter,G2,S1,LT,SP,P2,"Counties of occurrence:  Bibb, Jefferson, Shelby",
2017,Fishes,Percina austroperca,southern logperch,G3,S2,,,,"Counties of occurrence:  Crenshaw, Escambia, Geneva, Pike",
2017,Fishes,Percina brevicauda,coal darter7,G2,S2,UR,,P2,"Counties of occurrence:  Bibb, Blount, Coosa, Jefferson, Perry, Shelby, St. Clair4, Talladega4, Tuscaloosa4",
2017,Fishes,Percina burtoni,blotchside logperch,G2G3,S1,SP,,P1,"Counties of occurrence:  Jackson, Lauderdale4",
2017,Fishes,Percina crypta,Halloween darter,G2,S1,UR,SP,P1,Counties of occurrence:  Russell,
2017,Fishes,Percina evides,gilt darter,G4,S2,,,P2,"Counties of occurrence:  Colbert, Franklin, Lauderdale, Limestone",
2017,Fishes,Percina lenticula,freckled darter,G3,S2S3,,,,"Counties of occurrence:  Baldwin, Bibb, Cherokee4, Dallas, Elmore, Macon, Montgomery, Perry, Shelby, Sumter, Talladega, Tuscaloosa, Wilcox",
2017,Fishes,Percina palmaris,bronze darter,G4,S3,,,,"Counties of occurrence:  Calhoun, Chambers, Cherokee, Chilton, Clay, Cleburne, Coosa, DeKalb, Elmore, Etowah, Lee, Randolph, Shelby, St. Clair, Talladega, Tallapoosa",
2017,Fishes,Percina phoxocephala,slenderhead darter,G5,S2,,SP,P1,"Counties of occurrence:  Colbert, Franklin, Marion",
2017,Fishes,Percina shumardi,river darter,G5,S3,,,,"Counties of occurrence:  Bibb, Calhoun, Cherokee, Chilton, Choctaw, Clarke, Colbert, Coosa, Dallas, Elmore, Franklin, Greene, Hale, Jackson, Lamar, Lauderdale, Lawrence, Limestone, Macon, Marshall, Monroe, Perry, Pickens, Shelby, St. Clair, Sumter, Talladega, Tallapoosa, Tuscaloosa, Walker, Wilcox, Winston",
2017,Fishes,Percina sipsi,Bankhead darter7,G1,S1,UR,SP,P1,"Counties of occurrence:  Lawrence, Winston",
2017,Fishes,Percina smithvanizi,muscadine darter,G3,S2,,,,"Counties of occurrence:  Chambers, Clay, Cleburne, Coosa, Elmore, Lee, Randolph, Tallapoosa",
2017,Fishes,Percina suttkusi,Gulf logperch,G5,S3,,,,"Counties of occurrence:  Baldwin, Choctaw, Clarke, Dallas, Greene, Hale, Monroe, Perry, Pickens, Sumter, Tuscaloosa, Washington, Wilcox",
2017,Fishes,Percina tanasi,snail darter,G2G3,S1,LT,SP,P1,"Counties of occurrence:  Madison, Marshall",
2017,Mammals,Perimyotis subflavus,tri-colored bat,G3,S3,PET,,P2,Counties of occurrence:  virtually statewide,
2017,Mammals,Peromyscus polionotus ammobates,Alabama beach mouse7,G5T1,S1,LE,SP,P1,Counties of occurrence:  Baldwin,
2017,Mammals,Peromyscus polionotus trissyllepsis,Perdido key beach mouse,G5T1,S1,LE,SP,P1,Counties of occurrence:  Baldwin,
2017,Birds,Peucaea aestivalis,Bachman's Sparrow,G3,S3,,SP,P2,"Counties of occurrence:  Baldwin, Barbour, Bibb, Bullock, Butler, Calhoun, Chambers, Clarke, Cleburne, Conecuh,
Coosa, Covington, Dallas, DeKalb, Escambia, Fayette, Franklin, Greene, Henry, Houston, Jackson4, Limestone, Lowndes, Macon, Madison, Marion, Mobile, Monroe, MontgomeryMorgan, Pike, Russell, Tuscaloosa, Washington, Wilcox, Winston",
2017,Dicots,Phacelia dubia var. georgiana,outcrop small-flower phacelia,G5T3,S2,,,,"Counties of occurrence:  Chambers, Chilton, Lee, Randolph, Tallapoosa",
2017,Dicots,Phacelia strictiflora var. robbinsii,prairie scorpion-weed,G5T4,S1,,,,"Counties of occurrence:  Sumter
Family Polemoniaceae  -  Phlox Family",
2017,Amphibians,Phaeognathus hubrichti,Red Hills Salamander7,G2,S2,LT,SP,P1,"Counties of occurrence:  Butler, Conecuh, Covington, Crenshaw, Monroe, Wilcox",
2017,Arachnids,Phalangodes appalachius,a cave obligate harvestman,G3G4,SNR,,,,Counties of occurrence:  Jackson,
2017,Dicots,Phemeranthus calcaricum,limestone fame-flower,G3,S2,,,,"Counties of occurrence:  Franklin, Lawrence",
2017,Dicots,Phemeranthus parviflorum,small-flowered fame-flower,G5,S1,,,,Counties of occurrence:  Coosa,
2017,Dicots,Phemeranthus teretifolium,quill fame-flower,G4,S1,,,,,
2017,Fishes,Phenacobius mirabilis,suckermouth minnow,G5,S1,,,P1,Counties of occurrence:  Franklin,
2017,Fishes,Phenacobius uranops,stargazing minnow,G4,S1S2,,,P2,"Counties of occurrence:  Lauderdale, Lawrence4, Limestone",
2017,Terrestrial Snails,Philomycus sellatus,Alabama mantleslug,G2G3,S1?,,,,,
2017,Terrestrial Snails,Philomycus togatus,toga mantleslug,G5,S1?,,,,,
2017,Dicots,Phlox pulchra,Wherry's phlox7,G2,S2,,,,"Counties of occurrence:  Autauga, Bibb, Butler, Elmore, Lawrence, Pike, Shelby, Winston
Family Solanaceae  -  Nightshade Family",
2017,Dicots,Phoebanthus tenuifolius,pineland false sunflower,G3,SH,,,,Counties of occurrence:  Escambia,
2017,Dicots,Physalis carpenteri,carpenter's ground-cherry,G3,S1,,,,"Counties of occurrence:  Autauga, Monroe, Wilcox",
2017,Dicots,Physostegia leptophylla,slenderleaf false dragonhead,G4?,SH,,,,Counties of occurrence:  Baldwin,
2017,Birds,Picoides borealis,Red-cockaded Woodpecker,G3,S2,LE,SP,P1,"Counties of occurrence3:  Baldwin4, Barbour, Bibb, Bullock, Butler, Calhoun, Chilton, Clay, Cleburne, Colbert4, Conecuh, Coosa, Covington, Dallas, Escambia, Hale, Jefferson4, Lawrence4, Macon, Marengo4, Marshall4, Perry, St. Clair4, Talladega, Tallapoosa, Tuscaloosa, Washington4, Winston4",
2017,Dicots,Pieris phillyreifolia,climbing fetter-bush,G3,S2,,,,"Counties of occurrence:  Covington, Geneva, Mobile",
2017,Insects,Pieris virginiensis,West Virginia white,G3?,SNR,,,,"Counties of occurrence:  Covington, Geneva, Mobile
Family Saturniidae  -  Giant Silkworm Moths and Royal Moths",
2017,Dicots,Pilea fontana,springs clearweed,G5,S1,,,,"Counties of occurrence:  Houston, Jackson",
2017,Ferns and Relatives,Pilularia americana,American pillwort,G5,S1,,,,,
2017,Dicots,Pinguicula planifolia,Chapman's butterwort,G3?,S1S2,,,,"Counties of occurrence:  Baldwin, Covington, Mobile",
2017,Dicots,Pinguicula pumila,small butterwort,G4,S1?,,,,,
2017,Conifers,Pinus clausa,sand pine,G4,S2,,,,Counties of occurrence:  Baldwin,
2017,Conifers,Pinus serotina,pond pine,G5,S1,,,,"Counties of occurrence:  Barbour, Butler, Covington, Geneva",
2017,Reptiles,Pituophis melanoleucus lodingi,Black Pinesnake,G4T2T3,S2,LT,SP,P1,"Counties of occurrence:  Clarke, Mobile, Washington",
2017,Reptiles,Pituophis melanoleucus melanoleucus,Northern Pinesnake,G4T4,S3,,SP,P2,"Counties of occurrence:  Autauga, Calhoun, Cherokee, Chilton, Colbert, Crenshaw21, DeKalb, Elmore21, Jackson, Jefferson, Lauderdale, Shelby, St. Clair, Tuscaloosa, Winston",
2017,Reptiles,Pituophis melanoleucus mugitus,Florida Pinesnake,G4T3,S2,UR,SP,P2,"Counties of occurrence:  Baldwin22, Covington, Crenshaw, Escambia22, Russell",
2017,Dicots,Pityopsis oligantha,Coastal-Plain golden-aster,G2G4,S1,,,,"Counties of occurrence:  Covington, Escambia, Geneva",
2017,Dicots,Pityopsis pinifolia,golden aster,G4,S1,,,,Counties of occurrence:  Autauga,
2017,Dicots,Plantago cordata,heart-leaved plantain,G4,S2,,,,"Counties of occurrence:  Bibb, Butler, Cherokee, Colbert, Lowndes, Wilcox",
2017,Monocots,Platanthera blephariglottis var. conspicua,large white fringed orchid,G4G5T3T4,S1S2,,,,"Counties of occurrence:  Escambia, Mobile",
2017,Monocots,Platanthera integra,yellow fringeless orchid,G3G4,S2,,,,"Counties of occurrence:  Baldwin, Conecuh, Escambia, Mobile",
2017,Monocots,Platanthera integrilabia,white fringeless orchid,G2G3,S2,LT,,,"Counties of occurrence:  Calhoun, Clay, Cleburne, DeKalb, Jackson, Marion, Tuscaloosa, Winston",
2017,Monocots,Platanthera lacera,green-fringed orchid,G5,S2,,,,"Counties of occurrence:  Autauga, Cleburne, Geneva, Limestone, Walker",
2017,Monocots,Platanthera nivea,snowy orchis,G5,S2,,,,"Counties of occurrence:  Covington, Escambia, Geneva, Houston, Mobile",
2017,Monocots,Platanthera peramoena,purple fringeless orchid,G5,S1,,,,"Counties of occurrence:  Clay, Lauderdale, Madison4",
2017,Monocots,Pleea tenuifolia,rush false-asphodel,G4,S1S2,,,,"Counties of occurrence:  Baldwin, Escambia",
2017,Birds,Plegadis falcinellus,Glossy Ibis,G5,"S1B,S3N",SP,,,Counties of occurrence:  Mobile,
2017,Reptiles,Plestiodon anthracinus,Coal Skink,G5,S3,,SP,P2,"Counties of occurrence:  Bibb, Blount, Chilton, Choctaw, Colbert, Coosa, Elmore, Lawrence, Marion, Mobile4, Monroe, Russell, Shelby, St. Clair, Tuscaloosa",
2017,Reptiles,Plestiodon inexpectatus,Southeastern Five-Lined Skink,G5,S3,,SP,P2,"Counties of occurrence:  Autauga, Bibb, Calhoun, Chambers, Cherokee, Chilton, Choctaw, Clarke, Clay, Cleburne,
Colbert, Conecuh, Coosa, Covongton, Cullman, Elmore, Etowah, Fayette, Franklin, Greene, Houston, Lamar, Lee, Macon, Marengo, Marion, Mobile, Pickens, Randolph, Russell, Shelby, Talladega, Tallapoosa, Washington
ORDER SQUAMATA, SUBORDER SERPENTES  -  Snakes
Family Colubridae  -  Colubrid Snakes",
2017,Freshwater Mussels,Plethobasus cicatricosus,white wartyback,G1,S1,LE,SP,P1,"Counties of occurrence:  Colbert, Jackson4, Lauderdale, Madison4, Marshall4, Morgan4",
2017,Freshwater Mussels,Plethobasus cooperianus,orangefoot pimpleback,G1,SX,LE,SP,EX,"Counties of occurrence4:  Colbert, Jackson, Lauderdale, Limestone, Madison, Marshall, Morgan",
2017,Freshwater Mussels,Plethobasus cyphyus,sheepnose,G3,S1,LE,SP,P1,"Counties of occurrence:  Colbert, Jackson, Lauderdale, Limestone4, Madison, Marshall, Morgan",
2017,Amphibians,Plethodon serratus,Southern Red-backed Salamander,G5,S2S3,,,P2,"Counties of occurrence:  Calhoun
Family Proteidae  -  Waterdogs and Mudpuppies",
2017,Freshwater Mussels,Pleurobema athearni,Canoe Creek pigtoe7,G1,S1,UR,PS,P1,Counties of occurrence:  St. Clair,
2017,Freshwater Mussels,Pleurobema clava,clubshell,G1G2,SX,LE-XN39,SP,EX,"Counties of occurrence:  Colbert, Jackson, Lauderdale, Madison, Morgan",
2017,Freshwater Mussels,Pleurobema cordatum,Ohio pigtoe,G4,S2,,PSM,P1,"Counties of occurrence:  Colbert, Jackson4, Lauderdale, Limestone, Madison, Marshall, Morgan",
2017,Freshwater Mussels,Pleurobema curtum,black clubshell,GH41,SX,LE,SP,,Counties of occurrence:  Pickens4,
2017,Freshwater Mussels,Pleurobema decisum,southern clubshell,G2,S2,LE,SP,P2,"Counties of occurrence:  Bibb, Calhoun, Cherokee, Chilton, Choctaw, Clarke, Cleburne, Coosa, Dallas, Elmore,
Etowah, Greene, Jefferson, Lamar, Lee, Macon, Marion, Monroe, Montgomery, Perry, Pickens, Shelby, St. Clair, Sumter, Talladega, Tuscaloosa, Walker, Washington, Wilcox, Winston",
2017,Freshwater Mussels,Pleurobema georgianum,southern pigtoe,G1,S1,LE,SP,P1,"Counties of occurrence:  Calhoun, Cherokee, Clay, Cleburne, Coosa, Etowah, Shelby, St. Clair, Talladega",
2017,Freshwater Mussels,Pleurobema hanleyianum,Georgia pigtoe,G1,SX,C,SP,P1,"Counties of occurrence4:  Cherokee, Clay, Etowah, St. Clair",
2017,Freshwater Mussels,Pleurobema hartmanianum,Cherokee pigtoe,G1,SX,,PSM,EX,"Counties of occurrence4:  Cherokee, Elmore, Etowah, Shelby, Talladega",
2017,Freshwater Mussels,Pleurobema oviforme,Tennessee clubshell,G2G3,S1,UR,PSM,P1,"Counties of occurrence:  Colbert4, Franklin4, Jackson, Lauderdale4, Limestone4, Madison, Marshall",
2017,Freshwater Mussels,Pleurobema perovatum,ovate clubshell,G1,S1,LE,SP,P1,"Counties of occurrence:  Autauga4, Bibb, Blount, Cherokee, Choctaw4, Clarke4, Cullman, Dallas4, Elmore4, Etowah, Fayette4, Greene, Jefferson4, Lamar, Lee, Macon, Marion4, Monroe4, Perry, Pickens, Shelby4, St. Clair, Sumter, Tuscaloosa, Walker, Wilcox4, Winston",
2017,Freshwater Mussels,Pleurobema plenum,rough pigtoe,G1,S1,LE,SP,P1,"Counties of occurrence:  Colbert, Jackson4, Lauderdale, Lawrence4, Limestone4, Madison, Marshall, Morgan",
2017,Freshwater Mussels,Pleurobema pyriforme,oval pigtoe,G2,S1,LE,SP,P1,"Counties of occurrence:  Houston, Lee4, Russell4",
2017,Freshwater Mussels,Pleurobema rubellum,warrior pigtoe7,G1G2,S1,LE45,SP,P1,"Counties of occurrence:  Cullman4, Fayette, Jefferson4. Lawrence, Shelby4, Tuscaloosa, Winston",
2017,Freshwater Mussels,Pleurobema rubrum,pyramid pigtoe,G2G3,S1,UR,SP,P1,"Counties of occurrence:  Colbert, Jackson4, Lauderdale, Limestone4, Madison, Marshall, Morgan",
2017,Freshwater Mussels,Pleurobema sintoxia,round pigtoe,G4G5,S1,,SP,P1,"Counties of occurrence:  Colbert, Jackson4, Lauderdale, Limestone, Madison, Marshall, Morgan",
2017,Freshwater Mussels,Pleurobema stabile,Coosa pigtoe,G1,SX,,PSM,P1,,
2017,Freshwater Mussels,Pleurobema strodeanum,fuzzy pigtoe,G2,S2,LT,SP,P2,"Counties of occurrence:  Barbour, Bullock, Butler, Coffee, Conecuh, Covington, Crenshaw, Dale, Escambia, Geneva, Henry, Houston, Pike",
2017,Freshwater Mussels,Pleurobema taitianum,heavy pigtoe,G1,S1,LE,SP,P1,"Counties of occurrence:  Choctaw, Clarke4, Dallas, Elmore4, Greene4, Jefferson4, Marengo, Monroe4, Montgomery4, Pickens4, Sumter4, Walker4, Washington4,Wilcox4",
2017,Freshwater Snails,Pleurocera alveare,rugged hornsnail,G3,S1,,,P2,"Counties of occurrence:  Colbert, Lauderdale, Lawrence, Limestone4",
2017,Freshwater Snails,Pleurocera annulifera,ringed hornsnail7,G3G4,S3S4,,,,,
2017,Freshwater Snails,Pleurocera brumbyi,spiral hornsnail7,G2G3,S2S3,,,,,
2017,Freshwater Snails,Pleurocera corpulenta,corpulent hornsnail,G1,S1,UR,,P1,Counties of occurrence:  Jackson,
2017,Freshwater Snails,Pleurocera curta,shortspire hornsnail,G2,S1S2,,,,,
2017,Freshwater Snails,Pleurocera foremani,rough hornsnail7,G1,S1,C,SP,P1,"Counties of occurrence:  Elmore, Shelby",
2017,Freshwater Snails,Pleurocera nobilis,noble hornsnail,G2,S2,,,,Counties of occurrence:  Jackson,
2017,Freshwater Snails,Pleurocera postelli,broken hornsnail7,G2Q,S2,,,,,
2017,Freshwater Snails,Pleurocera prasinata,smooth hornsnail7,G4,S4,,,,"Counties of occurrence:  Choctaw, Dallas, Shelby, Sumter, Washington, Wilcox",
2017,Freshwater Snails,Pleurocera pyrenella,skirted hornsnail7,G2,S2,UR,,P2,"Counties of occurrence:  Limestone, Madison, Morgan4",
2017,Freshwater Snails,Pleurocera showalteri,upland hornsnail,G2Q,S2,,,,"Counties of occurrence:  Shelby, St. Clair, Talladega",
2017,Freshwater Snails,Pleurocera trochiformis,sulcate hornsnail,G2,S2,,,,,
2017,Freshwater Snails,Pleurocera vestita,brook hornsnail,G3,S2,,,,Counties of occurrence:  Shelby,
2017,Freshwater Snails,Pleurocera walkeri,telescope hornsnail,G3,S3,,,,Counties of occurrence:  Lauderdale,
2017,Freshwater Mussels,Pleuronaia barnesiana,Tennessee pigtoe,G2G3,S1,UR,PSM,P2,"Counties of occurrence:  Colbert4, Franklin4, Jackson, Lauderdale4, Limestone, Madison, Marshall",
2017,Freshwater Mussels,Pleuronaia dolabelloides,slabside pearlymussel,G2,S1,LE,SP,P1,"Counties of occurrence:  Colbert, Franklin4, Jackson, Lauderdale4, Limestone4, Madison, Marshall, Morgan4",
2017,Fishes,Poecilia latipinna,sailfin molly,G5,S2,,,,"Counties of occurrence:  Baldwin, Mobile",
2017,Dicots,Polanisia tenuifolia,slenderleaf clammy-weed,G5,S1,,,,Counties of occurrence:  Baldwin,
2017,Dicots,Polygala balduinii,white milkwort,G4,S1?,,,,,
2017,Dicots,Polygala crenata,crenate milkwort,G4?,S1,,,,"Counties of occurrence:  Baldwin, Mobile",
2017,Dicots,Polygala hookeri,Hooker's milkwort,G3,S1S2,,,,"Counties of occurrence:  Baldwin, Covington, Escambia, Geneva",
2017,Dicots,Polygala senega var. latifolia,Seneca snakeroot,G4G5T?,S1,,,,"Counties of occurrence:  Franklin, Jackson",
2017,Dicots,Polygonella americana,southern jointweed,G5,S1,,,,"Counties of occurrence:  Blount, Cherokee, Cullman, DeKalb, Lamar",
2017,Dicots,Polygonella macrophylla,large-leaved jointweed,G3,S1,,,,Counties of occurrence:  Baldwin,
2017,Terrestrial Snails,Polygyra cereolus,southern flatcoil,G4,SNR,,,,,
2017,Terrestrial Snails,Polygyra septemvolva,Florida flatcoil,G5,SNR,,,,,
2017,Dicots,Polymnia laevigata,Tennessee leafcup,G3,S2S3,,,,"Counties of occurrence:  Bibb, Jackson, Madison, Tuscaloosa",
2017,Fishes,Polyodon spathula,paddlefish,G4,S3,,"CNGF,
SP30",,"Counties of occurrence:  Autauga, Baldwin, Choctaw, Clarke, Dallas, Elmore, Greene, Hale, Lauderdale, Limestone, Lowndes, Macon, Marengo, Mobile, Monroe, Montgomery, Perry, Sumter, Tallapoosa, Tuscaloosa, Walker, Washington, Wilcox",
2017,Birds,Porphyrio martinicus,Purple Gallinule,G5,S2B,,GB,,"Counties of occurrence:  Baldwin, Barbour, Choctaw, Clarke, Coffee, Covington, Crenshaw, Dale, Escambia,
Geneva, Henry, Houston, Mobile, Washington",
2017,Freshwater Mussels,Potamilus inflatus,inflated Heelsplitter,G1G2Q,S1S2,LT,SP,P2,"Counties of occurrence:  Baldwin, Choctaw, Clarke, Dallas4, Greene, Hale, Marengo, Monroe4, Perry4, Pickens, Sumter, Tuscaloosa, Washington",
2017,Freshwater Mussels,Potamilus ohiensis,pink papershell,G5,S3,,PSM,,"Counties of occurrence:  Colbert, Jackson, Lauderdale, Limestone, Morgan",
2017,Terrestrial Snails,Praticolella lawae,Appalachian shrubsnail,G3,SNR,,,,,
2017,Terrestrial Snails,Praticolella mobiliana,Choctaw shrubsnail,G3,SNR,,,,,
2017,Dicots,Prenanthes barbata,barbed rattlesnake-root,G3,S1S2,,,,"Counties of occurrence:  Cherokee, Clarke, Dallas, Etowah, Madison",
2017,Insects,Problema byssus,byssus skipper,G3G4,S2S3,,,,,
2017,Crayfish and Shrimp,Procambarus bivittatus,ribbon crayfish,G5,S3S4,,,,"Counties of occurrence4:  Baldwin, Bullock, Clarke, Mobile, Monroe, Pike, Washington",
2017,Crayfish and Shrimp,Procambarus capillatus,capillaceous crayfish,G3,S2,,,P2,"Counties of occurrence:  Conecuh4, Escambia, Monroe4",
2017,Crayfish and Shrimp,Procambarus clemmeri,cockscomb crayfish,G5,S2,,,P2,"Counties of occurrence:  Mobile, Washington4",
2017,Crayfish and Shrimp,Procambarus escambiensis,Escambia crayfish,G2,S2,,,P1,"Counties of occurrence4:  Baldwin, Escambia",
2017,Crayfish and Shrimp,Procambarus evermanni,panhandle crayfish,G4,S3,,,P2,"Counties of occurrence:  Baldwin, Mobile",
2017,Crayfish and Shrimp,Procambarus hagenianus hagenianus,southeastern prairie crayfish,G4G5T4,S1,,,P2,Counties of occurrence:  Sumter,
2017,Crayfish and Shrimp,Procambarus hayi,straightedge crayfish,G5,S1,,,P2,Counties of occurrence:,
2017,Crayfish and Shrimp,Procambarus hubbelli,jackknife crayfish,G4,S2,,,P2,Counties of occurrence:  Covington,
2017,Crayfish and Shrimp,Procambarus hybus,smoothnose crayfish,G5,S3,,,P2,,
2017,Crayfish and Shrimp,Procambarus lagniappe,lagniappe crayfish,G2,S1,,,P2,"Counties of occurrence:  Baldwin, Pickens, Sumter, Washington",
2017,Crayfish and Shrimp,Procambarus leconteii,Mobile crayfish,G3G4,S3,,,P2,"Counties of occurrence:  Mobile, Washington",
2017,Crayfish and Shrimp,Procambarus lewisi,spur crayfish7,G4,S3,,,P2,"Counties of occurrence4:  Barbour, Bullock, Butler, Lowndes, Macon, Montgomery, Russell",
2017,Crayfish and Shrimp,Procambarus marthae,crisscross crayfish,G3,S2,,,P2,"Counties of occurrence:  Dallas, Hale, Monroe, Perry",
2017,Crayfish and Shrimp,Procambarus okaloosae,Okaloosa crayfish,G4,S2,,,P2,"Counties of occurrence:  Butler4, Covington, Escambia4",
2017,Crayfish and Shrimp,Procambarus paeninsulanaus,Peninsula crayfish,G5,S2,,,P2,"Counties of occurrence:  Houston4, Lee",
2017,Crayfish and Shrimp,Procambarus penni,pearl blackwater crayfish,G3,S2,,,,"Counties of occurrence4:  Mobile, Washington",
2017,Crayfish and Shrimp,Procambarus planirostris,flatnose crayfish,G4,SNR,,,P2,,
2017,Crayfish and Shrimp,Procambarus shermani,Gulf crayfish,G4,S2,,,,"Counties of occurrence:  Baldwin4, Mobile, Washington",
2017,Crayfish and Shrimp,Procambarus suttlusi,Choctawhatchee crayfish,G3G4,S3,,,,"Counties of occurrence:  Bullock, Coffee, Dale, Geneva, Henry, Pike",
2017,Crayfish and Shrimp,Procambarus viaeviridis,vernal crayfish,G5,S1,,,P1,"Counties of occurrence4:  Lauderdale, Tuscaloosa",
2017,Crayfish and Shrimp,Procambarus vioscai paynei,Payne’s Creek crayfish,G5T4,S3,,,,"Counties of occurrence:  Choctaw, Clarke, Greene4, Marengo, Tuscaloosa4",
2017,Insects,Progomphus bellei,Belle's sanddragon,G3,SH,,,,,
2017,Monocots,Prosartes maculata,spotted mandarin,G3G4,S1,,,,"Counties of occurrence:  Jackson
Family Melanthiaceae  -  Bunchflower Family",
2017,Amphibians,Pseudacris ocularis,Little Grass Frog,G5,S1,,,P2,"Counties of occurrence:  Houston
Family Ranidae  -  “True” Frogs",
2017,Insects,Pseudanophthalmus alabamae,a ground beetle,G2,S2,,,,Counties of occurrence:  DeKalb,
2017,Insects,Pseudanophthalmus alladini,a cave obligate beetle,G3G4,S2,,,,"Counties of occurrence:  Jackson, Madison",
2017,Insects,Pseudanophthalmus assimilis,West Wills Valley cave beetle,G1G2,S1,,,,Counties of occurrence:  DeKalb,
2017,Insects,Pseudanophthalmus distinguens,a ground beetle,G1G2,S1,,,,Counties of occurrence:  Morgan,
2017,Insects,Pseudanophthalmus fluviatilis,a cave obligate beetle,G3,S2,,,,"Counties of occurrence:  Marshall, Morgan",
